text,label
මේ සැරේ ගණන් යන්නේ පෙට්‍ට්‍රල්ද? කිරි පිටිද ? පානි පිටිද ???,fear
අනේ රටකට ගිය කලක්!,sadness
"ජනාධිපතිතුමනි, අපට මඩු වලිගෙන් තලන්න",surprise
මෙහෙම දේවල් වෙන එක ගැන අපි නම් පුදුමවෙන්නේ නැහැ,disgust
දැන් ඔබට සතුටුද.?,anger
ඔබට සතුටුයිද දැන්.,anger
ඔන්න ඉල්ලපු වෙනස ලැබෙමින් පවතිනවා. අපි හැමෝම සතුටුවෙමු,joy
පාරට බැස්සම බඩු මිල අඩු වෙනවද ???,surprise
මෙයාලා උද්ඝෝෂණය කරනවා විතරයි.මේ නාස්ති කරන වෙලාව රටට වැඩක් කලා නම් නරකද‍.,disgust
"අනේ ඇත්තට ලැජ්ජ නැති හැටි. බස් , කර්මාන්තශාලා, විදුලි ට්‍රාන්ස්ෆෝමර්, ගිණිතියල, මිණී මරල, විනාශකරල තව රට හදන්න කතා කරනවා",disgust
පාරට බැස්සම ජීවන වියදම අඩු වෙනවද?,surprise
දැන්වත් කට පරිස්සන් කර ගන්න.,anger
තමන් කැමති පාරේ යන්න...ජය වේවා !!,joy
S.Fනිදහස ලැබීම අපට හරිම සතුටුයි.....,joy
මගේ සුභ පැතුම්,joy
දරුවො හදනවා අවසාන කාලේ වතුර ටිකක්වත් වත්කරයිනේ කියලා හිතාගෙන. අන්තිමට වයසට ගියාම වෙනදේ මේක තමයි.,sadness
"මේ උදේ සවස පැය විසිහතරම බන කියන රට, මාතා, පිතු උපාට්ඨානන් කියන මේ මංගල කාරණාව නොඇසුණු ගානයි. මේ ගමන කොයිබටද?",disgust
අනේ පවු.! මේ අහිංසක තාත්තගේ මුණ දැක්කම කොච්චර ආදරේ හිතෙනවද ? පුදුම දරුවෝ.,sadness
මෙහෙම ළමයින්ගෙන් ඇති වැඩේ මොකක්ද.?,anger
බණ අහන අයනම් ඕනතරම්. පිළිපදින අය නම් කළුනික හොයනවා වගේ තමයි. ඒකයි මෙහෙමෙ වෙන්නේ.,disgust
මෙවන් තිරිසන් ලෝකයක තමයි අපිත් ජීවත්වෙන්නේ,fear
මේ වගේ දරුවන්ට නීතියෙන් දඩුවම් වගේම නීතියෙන් වෙනමම පනත් ගෙනෙන්න ඕනෑ.,disgust
අයියෝ මෙහෙමත් පව්කාර දරුවෝ! මේවා අහනකොට පපුව හෝස් ගාලා දැවිලා යනවා,sadness
ඕනෑම ප්‍රශ්නයක දෙපැත්තක් තියනවා. සමහර තාත්තලා ඉන්නවා දරුවෝ හදනවා විතරයි. ඉගෙනගන්න නොදී බේබද්දෝ වගේ බීගෙන එනවා. දරුවෝ උන්නද මළාද බලන්නේ නැහැ. දරුවන්ට ලැජ්ජා කරනවා. අන්තිමට බැරි කාලෙට තමයි දරුවෝ හොයාගෙන එන්නේ.,sadness
මගේ මව අසනීප වුණ වෙලාවේ රෝහලට ගෙනියන වෙලාවේ අතරමග මිය ගිහින්. නමුත් මම ඒ බව නොදැන දොස්තර මහතා වෙත ඇය උස්සාගෙන ගියා. පසුව ඔහු අසළ ඇති ඇඳක හාන්සි කරවන්න කිවුවා. පරීක්ෂාකොට විනාඩි දහයකට පෙර ඇය මියගොස් ඇති බව දැන්වුවා. අද මම සන්තෝෂ වෙනවා මවට යුතුකම් කළා කියලා. මේ පියාගේ දරුවන්ට පසු කාලයේදී හිතට කිසි නිදහසක් නැතිවෙයි මේ කරන අපරාධයට.,sadness
ලංකාදීපයේ පළවන මව්පිය වන්දනාවවත් ඇසුවා නම් ඔවැනි දේ නොකරනු ඇත. මාධ්‍යය නොදන්නා මෙවැනි දෑ කොතරම් අප රටේ සිදුවනවා ඇද්ද? මේ ඒ අතරින් එකක් පමණි,sadness
අද එදාට වැඩිය හුඟක් වෙනස්. එදා නම් තම මවුපියන්ට වයසට ගියාම දරුවෝ හොඳට සැළකුවා. සියලු දෙනාම එකමුතුව හිටියා. ලෝකය වෙනස් වෙනකොට ගුණධර්ම පිරිහිලා. රජය මේ ගැන සිතා බලන්න කාලය ඇවිත්. වැඩිහිටියන් වෙනුවෙන් විශේෂත්වයක් දැක්විය යුතුයි. මහලුවියේදී ගෞරවනිය විදිහට ජීවත්වෙලා අවසන් ගමන් යන්න ඉඩ සැළැස්විය යුතුයි.,sadness
අනේ මෙහෙමත් දරුවන්! ඔබට විශ්ව ශක්තියෙන් කවදාහරි මෙය පළදෙනවා,disgust
මෙට්ටයකුත් අරගෙනමද යන්නේ?,surprise
වේවැල අතට අරන් ළමයි ප්‍රවේසමෙන් හොඳේ !,fear
එතකොට වේදිකා ගිනි තියපු අයට,surprise
"දර්ශන, ඔබ හරියටම හරි. මේ රටට මෙහෙම වෙලා තියෙන්නෙත් මේ ඔක්කොම වැටිලා ඉන්න මුලාව හින්දයි. කවදා මේක හරියාවිද? කව්ද ඒක කරන්නේ?",disgust
ගල් ගහලම යවන්න තිබුනේ.,anger
මේ වගේ ඡන්දේ දෙන අපිටයි ගහන්න ඕනේ.,disgust
අනේ අප්පේ! දෙලක්ෂයක ස්ථාවර තැන්පතුවක් අපේ ගමේ කෙනෙක්ගේ පොතෙත් තියනවනේ.,surprise
සමහර කාර්යාල සහායකයන්ටත් මීටවැඩිය වත්කම් තියනවනේ. මෙහෙම ගියොත් නම් රාජ්‍ය පාලනයට දෙයියන්ගේම පිහිටයි!,anger
මීටවඩා සල්ලි උපයපු අය ආගමන විගමන දෙපාර්තමේන්තුවේ හිටියේ නැද්ද? ඔවුන් සමහරු අද වතු අයිතිකාරයෝ. සමහරු පිටරටවල. 1970 සිට බැලුවා නම් සෑහෙන තොරතුරු හොයාගන්න පුලුවන් වෙයි,disgust
